url,titre,entreprise,date_publication,region,ville,contrat,experience,niveau_etude,competences_cles,skills_list,experience_cat,annee,mois
https://www.emploi.ma/offre-emploi-maroc/chef-comptable-ville-verte-bouskoura-9220618,Chef Comptable - Ville Verte Bouskoura,WASSIE DEVELOPPEMENT,2026-02-07,Casablanca-Mohammedia,Bouskoura,CDI,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Comptabilité Générale - Gestion - Comptabilité - États Financiers - Fiscalité - Finance,"['Comptabilité Générale', 'Gestion', 'Comptabilité', 'États Financiers', 'Fiscalité', 'Finance']",Confirmé (5-10 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/commerciale-consommables-materiel-medical-8158998,Commercial(e) de Consommables et Matériel Médical,PROFILS RECRUTEMENT,2026-02-13,Casablanca-Mohammedia,Non spécifié,CDI,Expérience entre 2 ans et 5 ans,Bac+3,Prospection Commerciale - Prospection - Vente - Prospection Commerciale,"['Prospection Commerciale', 'Prospection', 'Vente', 'Prospection Commerciale']",Junior (2-5 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/assistante-administratifve-customer-service-casablanca-9263582,Assistant(e) Administratif(ve) / Customer Service - Casablanca,TECTRA AGENCE AIN SBAA,2026-03-13,Casablanca-Mohammedia,Casablanca,Intérim,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Assistanat - Administration - Importation - Support - Customer Service - Secrétariat - Recouvrement - Reporting - Gestion Administrative - Stocks - Transport - Gestion des Commandes - Assistance,"['Assistanat', 'Administration', 'Importation', 'Support', 'Customer Service', 'Secrétariat', 'Recouvrement', 'Reporting', 'Gestion Administrative', 'Stocks', 'Transport', 'Gestion des Commandes', 'Assistance']",Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/assistante-administrative-mohammedia-9261331,Assistante Administrative - Mohammedia,Non spécifié,2026-03-11,Casablanca-Mohammedia,Mohammedia,CDI,Expérience entre 2 ans et 5 ans,Bac+2 - Bac+3,organisation et gestion des priorités - Rigueur et sens du détail - Gestion Administrative - Dossiers Administratifs - Gestion - Techniques de Gestion - Assistanat - Dossiers - Secrétariat - WORD - Comptabilité - Finance - Accueil Physique,"['organisation et gestion des priorités', 'Rigueur et sens du détail', 'Gestion Administrative', 'Dossiers Administratifs', 'Gestion', 'Techniques de Gestion', 'Assistanat', 'Dossiers', 'Secrétariat', 'WORD', 'Comptabilité', 'Finance', 'Accueil Physique']",Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/ingenieur-maintenance-industrielle-dar-bouazza-9232311,Ingénieur de Maintenance Industrielle - Dar Bouazza,Non spécifié,2026-02-14,Casablanca-Mohammedia,Dar Bouazza,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+5 et plus,Pneumatique - Maintenance Industrielle - Qualité - Électrotechnique - Maintenance Préventive - Équipement - Maintenance - Production - Réparation - Mécanique Électrotechnique - Machines,"['Pneumatique', 'Maintenance Industrielle', 'Qualité', 'Électrotechnique', 'Maintenance Préventive', 'Équipement', 'Maintenance', 'Production', 'Réparation', 'Mécanique Électrotechnique', 'Machines']",Junior (2-5 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/charge-appels-offres-casablanca-9245723,Chargé des Appels d’Offres - Casablanca,DEKRA SERVICES,2026-02-24,Casablanca-Mohammedia,Casablanca,CDD,Expérience entre 2 ans et 5 ans,Bac+4 - Bac+5 et plus,Comptabilité - Finance - Gestion - Gestion des Contrats - Facturation - Recouvrement - Achats,"['Comptabilité', 'Finance', 'Gestion', 'Gestion des Contrats', 'Facturation', 'Recouvrement', 'Achats']",Junior (2-5 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/magasinier-casablanca-8751944,Magasinier - Casablanca,BOTTU,2026-01-31,Casablanca-Mohammedia,Casablanca,CDI - Intérim,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2,Gestion des Stocks - Transport - Stocks,"['Gestion des Stocks', 'Transport', 'Stocks']",Junior (2-5 ans),2026,1
https://www.emploi.ma/offre-emploi-maroc/electricien-maintenance-industriel-casablanca-9211864,Electricien de Maintenance Industriel - Casablanca,TECTRA CASA BOURGOGNE – RECRUTEMENT,2026-01-31,Casablanca-Mohammedia,Casablanca,Intérim,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Pneumatique - Électricité Industrielle - PLC - Machines - Maintenance - Qualité - Production - Maintenance Préventive - Automatisme - Maintenance Curative - Hydraulique - Électromécanique - Électrotechnique - Maintenance Industrielle,"['Pneumatique', 'Électricité Industrielle', 'PLC', 'Machines', 'Maintenance', 'Qualité', 'Production', 'Maintenance Préventive', 'Automatisme', 'Maintenance Curative', 'Hydraulique', 'Électromécanique', 'Électrotechnique', 'Maintenance Industrielle']",Junior (2-5 ans),2026,1
https://www.emploi.ma/offre-emploi-maroc/stagiaire-it-casablanca-9236643,Stagiaire IT - Casablanca,SAINT GOBAIN MAROC,2026-02-18,Casablanca-Mohammedia,Casablanca,Stage,"Etudiant, jeune diplômé - Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans",Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,PHP - C SHARP - SQL - BI,"['PHP', 'C SHARP', 'SQL', 'BI']",Débutant,2026,2
https://www.emploi.ma/offre-emploi-maroc/cariste-ain-harrouda-9269687,Cariste - Ain Harrouda,TECTRA,2026-03-17,Casablanca-Mohammedia,Ain Harrouda,Intérim,Expérience entre 2 ans et 5 ans,Qualification avant bac - Bac - Bac+1,Cariste,['Cariste'],Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/charge-administration-rh-anglophone-hf-casablanca-sidi-maarouf-9241971,Chargé Administration RH Anglophone (H/F) - Casablanca Sidi Maarouf,DEKRA SERVICES,2026-02-21,Casablanca-Mohammedia,Casablanca,Intérim,Expérience entre 2 ans et 5 ans,Bac+4 - Bac+5 et plus,Formation - Administration RH,"['Formation', 'Administration RH']",Junior (2-5 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/acheteur-casablanca-9250253,Acheteur - Casablanca,GENERAL PRIVATE INTERIM,2026-03-14,Casablanca-Mohammedia,Casablanca,Intérim,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Négociation - Achats,"['Négociation', 'Achats']",Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/responsable-relations-entreprises-rabat-9207886,Responsable Relations Entreprises - Rabat,EDVANTIS HIGHER EDUCATION GROUP,2026-01-28,Rabat-Salé-Kénitra,Rabat,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+5 et plus,Communication - Marketing,"['Communication', 'Marketing']",Junior (2-5 ans),2026,1
https://www.emploi.ma/offre-emploi-maroc/charge-recouvrement-casablanca-7834518,Chargé de Recouvrement - Casablanca,PROFILS RECRUTEMENT,2026-02-13,Casablanca-Mohammedia,Casablanca,CDI,Expérience entre 2 ans et 5 ans,Bac+3,Recouvrement - Finance - Comptabilité - Gestion - Recouvrement,"['Recouvrement', 'Finance', 'Comptabilité', 'Gestion', 'Recouvrement']",Junior (2-5 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/agent-reservation-marrakech-9212504,Agent de Réservation - Marrakech,TECTRA MARRAKECH – HÔTELLERIE,2026-01-31,Marrakech-Safi,Marrakech,Intérim,Expérience entre 2 ans et 5 ans,Bac+2,Accueil - Restauration - Tourisme - Hôtellerie - Réservation - Secteur Hôtelier - Conseil - Formation - Suivi Administratif - Comptabilité - Gestion - Finance - Accueil,"['Accueil', 'Restauration', 'Tourisme', 'Hôtellerie', 'Réservation', 'Secteur Hôtelier', 'Conseil', 'Formation', 'Suivi Administratif', 'Comptabilité', 'Gestion', 'Finance', 'Accueil']",Junior (2-5 ans),2026,1
https://www.emploi.ma/offre-emploi-maroc/professeur-permanent-informatique-fes-9261120,Professeur Permanent en Informatique - Fès,EDVANTIS HIGHER EDUCATION GROUP,2026-03-11,Fès,Fès,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+5 et plus,Non spécifié,['Non spécifié'],Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/chargee-mission-achats-casablanca-9274175,Chargé(e) de Mission Achats - Casablanca,Non spécifié,2026-03-12,Casablanca-Mohammedia,Casablanca,CDD,Non spécifié,Bac+2 - Bac+3,Approvisionnements - Supply - Supply Chain - Achats,"['Approvisionnements', 'Supply', 'Supply Chain', 'Achats']",Non spécifié,2026,3
https://www.emploi.ma/offre-emploi-maroc/ingenieure-etudes-genie-civil-chef-projets-barrage-rabat-9257601,Ingénieur(e) D’Études en Génie Civil - Chef de Projets - Barrage - Rabat,INNOV ENGINEERING CONSULTING,2026-03-07,Rabat-Salé-Kénitra,Rabat,CDI,Expérience entre 5 ans et 10 ans,Bac+5 et plus,Dimensionnement,['Dimensionnement'],Confirmé (5-10 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/femme-menage-rabat-9209039,Femme de Ménage - Rabat,JOB CONNECT,2026-01-29,Rabat-Salé-Kénitra,Rabat,CDD,Débutant < 2 ans - Expérience entre 2 ans et 5 ans,Non spécifié,Nettoyage - Sécurité - Accueil,"['Nettoyage', 'Sécurité', 'Accueil']",Débutant,2026,1
https://www.emploi.ma/offre-emploi-maroc/technicien-maintenance-meknes-9273651,Technicien de Maintenance - Meknès,SOMACOS,2026-03-12,Agadir - Béni Mellal-Khénifra - Casablanca-Mohammedia - Dakhla - Errachidia - Fès - Guelmim - Laâyoune - Marrakech-Safi - Meknès - Oujda - Rabat-Salé-Kénitra - Settat - Tanger-Tétouan-Al Hoceïma - International,Meknès,CDI - CDD,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3,maintennace - Analyse Industrielle - Maintenance Préventive - Maintenance - Production - Montage - Maintenance Industrielle - Parc Machine - Machines - Qualité,"['maintennace', 'Analyse Industrielle', 'Maintenance Préventive', 'Maintenance', 'Production', 'Montage', 'Maintenance Industrielle', 'Parc Machine', 'Machines', 'Qualité']",Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/responsable-commercial-designer-casablanca-9265950,Responsable Commercial / Designer - Casablanca,DESIGN INSIDE,2026-03-18,Casablanca-Mohammedia,Casablanca,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Techniques de Vente - Devis - Vente - Négociation - Suivi Commercial,"['Techniques de Vente', 'Devis', 'Vente', 'Négociation', 'Suivi Commercial']",Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/ingenieur-solaire-expatriation-cote-ivoire-abidjan-9257412,Ingénieur Solaire - Expatriation Cote D'Ivoire - Abidjan,AFRICAWORK,2026-03-07,Agadir - Béni Mellal-Khénifra - Casablanca-Mohammedia - Dakhla - Errachidia - Fès - Guelmim - Laâyoune - Marrakech-Safi - Meknès - Oujda - Rabat-Salé-Kénitra - Settat - Tanger-Tétouan-Al Hoceïma,Abidjan,CDI,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+5 et plus,AUTOCAD - Dimensionnement - Maintenance - Qualité - Production - Photovoltaïque - PVSYST - Conception Technique,"['AUTOCAD', 'Dimensionnement', 'Maintenance', 'Qualité', 'Production', 'Photovoltaïque', 'PVSYST', 'Conception Technique']",Confirmé (5-10 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/candidature-spontanee-casablanca-9255560,Candidature Spontanée - Casablanca,IZIRY,2026-03-06,Agadir - Béni Mellal-Khénifra - Casablanca-Mohammedia - Dakhla - Errachidia - Fès - Guelmim - Laâyoune - Marrakech-Safi - Meknès - Oujda - Rabat-Salé-Kénitra - Settat - Tanger-Tétouan-Al Hoceïma - International,Casablanca,CDI - CDD - Intérim - Stage - Freelance - Anapec - Alternance - Temps partiel - Statutaire,"Etudiant, jeune diplômé - Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans",Qualification avant bac - Bac - Bac+1 - Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Vente,['Vente'],Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/responsable-approvisionnement-casablanca-9227556,Responsable Approvisionnement - Casablanca,COLORADO,2026-03-06,Casablanca-Mohammedia,Casablanca,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Achats - Management - Stratégie - Gestion des Stocks - Livraison - Gestion - Négociation,"['Achats', 'Management', 'Stratégie', 'Gestion des Stocks', 'Livraison', 'Gestion', 'Négociation']",Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/technicien-automatisation-instrumentation-mohammedia-9257400,Technicien Automatisation et Instrumentation - Mohammedia,TECTRA,2026-03-07,Casablanca-Mohammedia,Mohammedia,Intérim,Expérience entre 2 ans et 5 ans,Bac+2,Maintenance - Automation - Qualité - Production - Instrumentation - Instrumentation Industrielle,"['Maintenance', 'Automation', 'Qualité', 'Production', 'Instrumentation', 'Instrumentation Industrielle']",Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/technicien-tpm-mohammedia-8994021,Technicien TPM - Mohammedia,BRIQUETERIE JBEL ANNOUR,2026-03-06,Casablanca-Mohammedia,Mohammedia,CDI,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Qualification avant bac - Bac - Bac+1 - Bac+2,Total Productive Maintenance - Maintenance Industrielle - Amélioration Continue - Production - Productivité - Machines - Maintenance Préventive - Qualité - Maintenance - TPM,"['Total Productive Maintenance', 'Maintenance Industrielle', 'Amélioration Continue', 'Production', 'Productivité', 'Machines', 'Maintenance Préventive', 'Qualité', 'Maintenance', 'TPM']",Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/vendeur-casablanca-9157838,Vendeur - Casablanca,Non spécifié,2026-03-13,Casablanca-Mohammedia,Casablanca,CDI,Débutant < 2 ans - Expérience entre 2 ans et 5 ans,Qualification avant bac - Bac - Bac+1 - Bac+2 - Bac+3,Vente,['Vente'],Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/coordinateur-administratif-mohammedia-9105700,Coordinateur Administratif - Mohammedia,BRIQUETERIE JBEL ANNOUR,2026-03-06,Casablanca-Mohammedia,Mohammedia,CDI,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Finance - Facturation - Gestion - Communication Interne - Gestion Administrative - Comptabilité - Gestion des Risques - Suivi Budgétaire - Formation - Gestion Financière,"['Finance', 'Facturation', 'Gestion', 'Communication Interne', 'Gestion Administrative', 'Comptabilité', 'Gestion des Risques', 'Suivi Budgétaire', 'Formation', 'Gestion Financière']",Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/cuisseur-mohammedia-8993981,Cuisseur - Mohammedia,BRIQUETERIE JBEL ANNOUR,2026-03-06,Casablanca-Mohammedia,Mohammedia,CDI,"Etudiant, jeune diplômé - Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans",Qualification avant bac - Bac - Bac+1 - Bac+2,Maintenance - Qualité,"['Maintenance', 'Qualité']",Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/responsable-relations-entreprises-casablanca-9207884,Responsable Relations Entreprises - Casablanca,EDVANTIS HIGHER EDUCATION GROUP,2026-01-28,Casablanca-Mohammedia,Casablanca,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+5 et plus,Marketing - Communication,"['Marketing', 'Communication']",Junior (2-5 ans),2026,1
https://www.emploi.ma/offre-emploi-maroc/commerciale-b2b-hf-casablanca-9231915,Commerciale B2B (H/F) - Casablanca,TECTRA CASA TERTIAIRE – RECRUTEMENT,2026-02-14,Casablanca-Mohammedia,Casablanca,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Vente - CRM - Actions Commerciales - Prospection - Vente - Négociation,"['Vente', 'CRM', 'Actions Commerciales', 'Prospection', 'Vente', 'Négociation']",Junior (2-5 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/commerciale-experimentee-mohammedia-casablanca-9210892,Commerciale Expérimentée - Mohammedia-Casablanca,TECTRA,2026-03-05,Casablanca-Mohammedia,Casablanca,CDI,Expérience entre 2 ans et 5 ans,Bac+2 - Bac+3 - Bac+4,Gestion Commerciale - Vente,"['Gestion Commerciale', 'Vente']",Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/chef-departement-finissage-tanger-9220464,Chef de Département Finissage - Tanger,Non spécifié,2026-02-07,Tanger-Tétouan-Al Hoceïma,Tanger,CDI,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+5 et plus,Production - Maintenance - Qualité,"['Production', 'Maintenance', 'Qualité']",Confirmé (5-10 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/charge-portefeuille-hf-amizmiz-9254615,Chargé de Portefeuille H/F - Amizmiz,FONDATION ARRAWAJ,2026-03-05,Marrakech-Safi,Amizmiz,CDI,Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Gestion - Finance - Comptabilité - Recouvrement - Vente,"['Gestion', 'Finance', 'Comptabilité', 'Recouvrement', 'Vente']",Débutant,2026,3
https://www.emploi.ma/offre-emploi-maroc/charge-achat-meknes-9273755,Chargé d'Achat - Meknès,SOMACOS,2026-03-12,Agadir - Béni Mellal-Khénifra - Casablanca-Mohammedia - Dakhla - Errachidia - Fès - Guelmim - Laâyoune - Marrakech-Safi - Meknès - Oujda - Rabat-Salé-Kénitra - Settat - Tanger-Tétouan-Al Hoceïma - International,Meknès,CDI,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus,Gestion des Achats - Comptabilité - Finance - Analyse Industrielle - Négociation - Gestion des Commandes - Achats - Recouvrement - Maintenance - Gestion - Qualité - Gestion des Achats,"['Gestion des Achats', 'Comptabilité', 'Finance', 'Analyse Industrielle', 'Négociation', 'Gestion des Commandes', 'Achats', 'Recouvrement', 'Maintenance', 'Gestion', 'Qualité', 'Gestion des Achats']",Junior (2-5 ans),2026,3
https://www.emploi.ma/offre-emploi-maroc/conseiller-commercial-tanger-8943762,Conseiller Commercial - Tanger,SKETCH DESIGN MAROC,2026-01-29,Tanger-Tétouan-Al Hoceïma,Tanger,CDI,Expérience entre 2 ans et 5 ans,Bac,Gestion Commerciale - Vente - Prospection - Négociation,"['Gestion Commerciale', 'Vente', 'Prospection', 'Négociation']",Junior (2-5 ans),2026,1
https://www.emploi.ma/offre-emploi-maroc/comptable-fournisseurs-tresorerie-internationale-rabat-9220299,Comptable Fournisseurs – Trésorerie Internationale - Rabat,JOB CONNECT,2026-02-06,Rabat-Salé-Kénitra,Rabat,CDI - CDD - Intérim,Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Bac+3 - Bac+4 - Bac+5 et plus,Finance - Comptabilité Fournisseurs - Comptabilité - Gestion - Trésorerie,"['Finance', 'Comptabilité Fournisseurs', 'Comptabilité', 'Gestion', 'Trésorerie']",Junior (2-5 ans),2026,2
https://www.emploi.ma/offre-emploi-maroc/agent-maintenance-mohammedia-9275729,Agent Maintenance - Mohammedia,TECTRA,2026-03-13,Casablanca-Mohammedia,Mohammedia,Intérim,Débutant < 2 ans - Expérience entre 2 ans et 5 ans,Bac+2,Maintenance Électromécanique - Maintenance Électromécanique - Qualité - Production - Maintenance - Électromécanique,"['Maintenance Électromécanique', 'Maintenance Électromécanique', 'Qualité', 'Production', 'Maintenance', 'Électromécanique']",Débutant,2026,3
